# Tycho-2 (Hog et al. 2000, VizieR I/259/tyc2) subset for the synthetic sky renderer.
# Fetched 2026-09-09 from vizier.cds.unistra.fr. Positions are ICRS/J2000 degrees, VTmag is Tycho V.
# Two kinds of coverage:
#  1. Three 4.2 deg-radius fields spanning galactic star density -- rich (300.0,+35.0),
#     medium (83.6,+22.0), sparse north galactic pole (192.86,+27.13) -- plus a band
#     RA 100..180, Dec 35..45, for tests that fix the pointing explicitly.
#  2. A complete Dec 62..78 band at all right ascensions, VTmag < 11 (~19 stars/deg^2).
#     This is what lets the simulated mount be pointed by the session's own target
#     selection at any time of day: for a mid-northern site it picks a declination
#     around 70 deg, whose right ascension then depends on the clock.
# Committed so that every render is reproducible offline.
ra_deg,dec_deg,vtmag
85.3168777,23.4326325,11.353
85.3182051,18.3625738,10.698
85.3192148,20.1606204,11.641
85.3197457,66.8608943,10.747
85.3215517,19.9939470,11.697
85.3220828,22.6421268,10.955
85.3249322,22.5912992,11.767
85.3251736,24.2659341,10.565
85.3253146,24.3675179,11.554
85.3286834,66.9343572,10.190
85.3323237,19.6285488,11.586
85.3330470,23.3553193,10.157
85.3336101,25.4190421,12.085
85.3379895,21.9371896,10.971
85.3387875,24.8537032,11.649
85.3417066,25.7151905,11.319
85.3427676,66.7910976,10.370
85.3432933,22.7700069,11.658
85.3436018,19.4488667,11.015
85.3470059,25.5119245,10.625
85.3472713,19.4458343,11.575
85.3490354,25.0456611,11.045
85.3500418,19.4063286,10.297
85.3529304,77.5362454,8.059
85.3531384,18.4986024,10.616
85.3557922,19.8468844,12.177
85.3578055,25.2004768,10.986
85.3611581,21.6824839,10.797
85.3611962,24.7800621,11.209
85.3632353,19.6896332,10.421
85.3660999,21.1347963,9.761
85.3675702,24.4979972,11.073
85.3694106,68.4273196,10.515
85.3695783,77.8260761,10.790
85.3708361,74.6109964,10.813
85.3708964,65.9253124,9.703
85.3751927,22.5635219,11.386
85.3752567,74.6891809,9.634
85.3756915,24.7641643,11.613
85.3772951,21.8208179,11.577
85.3791471,20.3548404,10.946
85.3793882,20.1055047,11.578
85.3802697,21.5948779,10.764
85.3815157,23.0264681,10.227
85.3821891,67.1317792,10.284
85.3824937,19.0720112,10.989
85.3839413,22.9147767,11.027
85.3866470,22.0458428,11.044
85.3868902,64.1711764,8.949
85.3889793,25.8139173,10.665
85.3891760,72.2422557,10.987
85.3895761,20.7814291,11.314
85.3900137,62.6065836,8.069
85.3905030,23.9920531,11.250
85.3911861,22.0586683,9.237
85.3912518,21.5202220,10.532
85.3930257,18.5391441,11.286
85.3944171,21.2314129,10.800
85.3944764,19.2204630,9.773
85.3946381,70.9310063,10.450
85.3976317,19.9846558,10.449
85.4022996,64.2769369,10.905
85.4025881,18.6100037,11.061
85.4037979,18.5344556,10.566
85.4052439,19.7817578,10.189
85.4054322,20.2845576,12.142
85.4074021,20.6104909,11.203
85.4093827,23.2171123,12.157
85.4100716,21.1370249,11.063
85.4119930,20.8105041,11.500
85.4124139,23.4728457,9.248
85.4124786,25.5135429,8.498
85.4140840,18.3916266,10.117
85.4149079,19.3891338,11.059
85.4149245,19.7184908,10.295
85.4181954,22.1848116,10.616
85.4182618,25.4839708,9.440
85.4192996,21.0365699,11.090
85.4211409,24.2962855,9.418
85.4234851,22.2791375,11.292
85.4254873,25.6600719,12.253
85.4265611,22.2342110,10.534
85.4290149,20.9237496,9.542
85.4299161,70.6565345,10.691
85.4314878,23.1092858,11.450
85.4316806,76.1873420,10.547
85.4325858,20.7103264,10.448
85.4339235,19.3570818,8.178
85.4368965,19.5422870,10.274
85.4376549,22.3653030,11.458
85.4379553,18.7650441,10.862
85.4396625,24.7903245,11.081
85.4421823,19.5457980,10.346
85.4425859,20.7227853,10.689
85.4427785,19.4414616,8.503
85.4446738,21.0596185,11.765
85.4447945,22.8703536,7.991
85.4478043,63.2959421,7.210
85.4484945,75.7025005,10.590
85.4514865,22.0057012,10.766
85.4518528,21.7037423,10.175
85.4520347,22.8911838,10.535
85.4532304,19.8084019,9.479
85.4534210,23.4661321,11.515
85.4573389,22.6877721,8.805
85.4597206,24.9149792,11.500
85.4609836,22.8273850,12.029
85.4621982,21.3762046,10.081
85.4635144,19.9490226,10.986
85.4664718,19.6654418,9.379
85.4688152,23.2113495,12.631
85.4693108,23.6277029,12.006
85.4695125,23.1031110,10.891
85.4697058,21.8683550,11.050
85.4697239,23.4251804,9.938
85.4717213,19.3915911,11.291
85.4733120,22.1691916,10.951
85.4781716,23.3262332,6.550
85.4784352,19.0140867,11.470
85.4806590,20.5005356,8.700
85.4825319,25.4426575,10.444
85.4841774,25.3094211,9.874
85.4858391,25.7301877,11.049
85.4875566,18.6771195,10.373
85.4875773,67.9077843,10.932
85.4882167,24.3185344,7.734
85.4914863,25.6336579,9.978
85.4921514,18.5270917,11.744
85.4925156,24.3033082,11.212
85.4973408,22.1113338,11.300
85.4978061,22.5519308,7.827
85.4985488,22.1736546,10.980
85.5001601,18.5408122,9.808
85.5009412,19.2456284,11.275
85.5012064,19.6822331,9.758
85.5019938,20.2645653,11.895
85.5024305,64.9509715,10.955
85.5029479,71.6457636,8.130
85.5030287,18.7692840,10.711
85.5038413,76.4650653,8.217
85.5047292,22.0457170,11.262
85.5052137,24.4578436,12.332
85.5069010,24.8083394,11.163
85.5105171,22.9982177,10.655
85.5113959,24.3963356,11.101
85.5126906,19.6927109,11.793
85.5160969,21.5763823,9.653
85.5166049,22.6603285,6.480
85.5180496,21.6947040,11.557
85.5213768,20.9647107,11.313
85.5218640,18.9016004,11.083
85.5220503,18.3268459,10.830
85.5242271,21.5802775,8.882
85.5242924,24.7438515,11.588
85.5262035,22.3959665,11.996
85.5266040,24.6581267,11.879
85.5273804,23.0135578,10.205
85.5290177,20.0686818,10.283
85.5319294,18.9224020,9.586
85.5348698,22.2892961,11.380
85.5398475,19.7973092,11.901
85.5417870,19.7110225,10.622
85.5427224,20.4463879,12.181
85.5459237,20.0146835,11.696
85.5464183,25.7824707,11.045
85.5472764,25.3787385,10.160
85.5511475,22.5983143,9.124
85.5512214,24.5147576,11.287
85.5520014,23.9427438,11.791
85.5524125,22.7996779,11.309
85.5534721,24.2536586,10.555
85.5536123,24.0115252,12.171
85.5558478,19.0156014,10.902
85.5567487,21.3795076,10.008
85.5590585,20.8203835,10.219
85.5606591,22.3713882,8.677
85.5627052,21.1409419,11.431
85.5649429,19.2775344,10.128
85.5650268,19.6433294,9.135
85.5658529,25.7837848,9.475
85.5665306,24.3574478,11.517
85.5678544,65.4922834,10.045
85.5680011,19.4090211,10.501
85.5686831,64.3538567,9.624
85.5688732,77.2964503,9.739
85.5688976,20.5088669,11.021
85.5716369,67.3449422,10.484
85.5738400,24.8284694,12.148
85.5750940,20.0608442,11.269
85.5751910,23.4623003,11.854
85.5773239,25.6559060,11.074
85.5779544,21.6834511,11.520
85.5782930,22.8491303,11.224
85.5793458,25.1093101,10.747
85.5793634,25.7827223,10.652
85.5833754,19.7634536,11.141
85.5842948,24.3581918,10.423
85.5847577,23.1693948,10.469
85.5850821,63.7333406,10.388
85.5881560,22.6129038,11.513
85.5908647,23.6725854,11.610
85.5909588,65.3198752,10.654
85.5929930,25.6836170,10.319
85.5936772,25.5843352,11.615
85.5972814,25.4060895,12.160
85.5990796,22.2748588,11.537
85.6007245,22.1795739,11.434
85.6012420,18.6873505,8.098
85.6025785,20.6126148,7.967
85.6058306,25.5426207,10.610
85.6063179,18.6986536,10.758
85.6065017,18.5340266,10.600
85.6070309,20.8552864,9.577
85.6101959,65.6976523,5.751
85.6117483,20.2472814,11.461
85.6132673,21.3839848,10.324
85.6137061,21.6513816,10.629
85.6146685,18.6616380,9.239
85.6151381,20.1213821,11.312
85.6156403,19.3755860,11.674
85.6156857,76.4392630,10.920
85.6182062,67.3426953,9.858
85.6198977,18.9876365,7.448
85.6205075,23.0108169,11.470
85.6220265,21.5789386,11.630
85.6262440,77.1162408,8.355
85.6287843,72.2945966,10.903
85.6313585,23.7004427,12.112
85.6335485,25.6335592,11.500
85.6339995,25.4532183,11.158
85.6341775,22.0989043,10.908
85.6346377,20.2625220,10.354
85.6352906,73.5235528,9.197
85.6356221,66.9618263,8.465
85.6359708,23.9099922,10.433
85.6367911,22.9953179,11.758
85.6380222,23.3626061,10.196
85.6391451,20.6558633,11.850
85.6404454,19.5827645,10.484
85.6413532,72.2718098,9.516
85.6419000,73.7768135,9.596
85.6443256,23.6905512,10.597
85.6447821,23.4009650,11.303
85.6457068,20.6262805,10.358
85.6466499,22.7222854,11.491
85.6473675,25.5677328,11.754
85.6487005,21.3741810,11.499
85.6497780,22.8306383,11.568
85.6505872,23.0297795,11.184
85.6510454,19.8162331,10.533
85.6546118,71.2852701,8.474
85.6564519,23.2685270,10.952
85.6592064,22.2466302,11.606
85.6595012,23.4253689,11.810
85.6614957,22.5774492,10.842
85.6647786,22.0306690,10.567
85.6649126,77.5339951,10.203
85.6658909,21.5786860,8.990
85.6662171,20.6982418,10.878
85.6662694,25.7195308,11.751
85.6668578,22.7737111,10.678
85.6679072,21.4347728,11.943
85.6698670,21.4592486,11.531
85.6714725,74.2132008,10.146
85.6746823,18.4104426,11.396
85.6757418,66.5341227,9.964
85.6761966,21.9950235,10.680
85.6768814,70.4698120,8.130
85.6793919,23.4261378,11.431
85.6817424,25.0279205,11.167
85.6850716,19.0327775,9.615
85.6939687,18.5670136,11.089
85.6956323,76.4388415,10.606
85.6968961,21.8371034,11.603
85.7028365,21.3891487,8.704
85.7068357,19.8474986,9.559
85.7076150,25.4885894,10.224
85.7083770,25.3072143,10.895
85.7087707,21.9863516,11.735
85.7106124,24.2410446,10.958
85.7107958,25.7269458,9.310
85.7111841,65.1308982,8.926
85.7115614,64.1148662,9.154
85.7120745,20.4719339,10.332
85.7125014,19.5029218,11.276
85.7125456,19.2560209,11.599
85.7163571,65.1323456,10.354
85.7176970,23.4462479,12.019
85.7200141,19.5540518,11.843
85.7202900,20.0341969,8.949
85.7208861,68.4150504,9.918
85.7217491,18.6077459,10.917
85.7236375,18.9803601,6.648
85.7259771,19.0552936,10.821
85.7323284,19.6957359,10.713
85.7328925,20.0709971,11.639
85.7341588,24.1969505,12.072
85.7351269,72.3015173,8.217
85.7364821,22.9075549,8.875
85.7366630,22.9676579,11.464
85.7408543,20.5706955,11.403
85.7411563,20.1207357,10.316
85.7466201,21.0112606,10.568
85.7470653,20.1774999,11.507
85.7485643,21.3961450,11.057
85.7495780,22.4614064,8.256
85.7497046,22.0919294,11.352
85.7530549,73.9857964,6.843
85.7539033,72.6535631,10.826
85.7583797,22.6756740,8.289
85.7598595,21.5064406,11.543
85.7601763,23.2519242,10.501
85.7602433,23.5688090,10.751
85.7604469,19.7578530,11.128
85.7606589,18.7193835,11.613
85.7616475,25.6222247,11.483
85.7632669,25.3632432,8.512
85.7658996,21.1180950,10.710
85.7673950,77.5978162,10.316
85.7708857,18.6770969,11.039
85.7714888,68.6686338,10.699
85.7733237,69.0060698,10.101
85.7749190,21.1883444,10.243
85.7804920,22.4969644,11.498
85.7805520,18.5196912,8.769
85.7810311,18.6623513,11.067
85.7814814,22.9172536,10.621
85.7825951,20.0728865,9.919
85.7827028,23.7357103,9.269
85.7856140,20.1383878,11.030
85.7887710,76.6546975,10.763
85.7893582,20.7094148,11.570
85.7895232,22.7002028,9.088
85.7936433,19.5101323,11.291
85.7949572,66.1838212,9.460
85.7966978,21.4031453,10.018
85.7974890,21.0613144,11.103
85.7985924,20.4451457,12.210
85.7989289,24.5439236,10.753
85.7990058,19.7001362,12.475
85.8046771,23.2809516,11.112
85.8049073,19.8107351,11.407
85.8058462,70.8204295,9.166
85.8058593,75.1967774,9.977
85.8102992,24.5522327,10.792
85.8115187,70.5347940,10.543
85.8115806,22.2496844,11.083
85.8116891,18.8346599,9.209
85.8134216,69.0923296,10.577
85.8143314,18.5171017,11.409
85.8160833,66.0730428,10.440
85.8165922,24.5549536,10.591
85.8192441,20.1627058,10.803
85.8223940,20.4781394,11.983
85.8233505,22.5708052,10.484
85.8262504,66.1440232,10.619
85.8275194,25.1835180,10.738
85.8283981,21.4083589,10.778
85.8285943,67.1714596,10.988
85.8288847,24.6810229,10.628
85.8293494,24.8111617,10.760
85.8302356,25.6243274,12.671
85.8312632,23.2043726,6.208
85.8328295,22.3007413,12.094
85.8361483,19.8470977,10.874
85.8376882,20.3147872,10.728
85.8380646,22.2128441,9.747
85.8395249,67.6238508,9.427
85.8400056,22.8812831,11.958
85.8401491,22.6179659,11.413
85.8405002,24.9983460,11.749
85.8411683,20.5329427,11.661
85.8416955,21.4159655,8.341
85.8420971,24.1208678,10.635
85.8455479,25.1852916,10.336
85.8462528,73.4542078,10.871
85.8553442,21.0787780,11.475
85.8577977,24.0857448,7.905
85.8597043,24.8629779,11.831
85.8606571,77.0895299,10.721
85.8607070,22.3890039,10.678
85.8618277,20.2242604,11.687
85.8624987,18.8796232,11.062
85.8639848,22.0951572,12.001
85.8649904,22.9452638,10.655
85.8651049,21.1417362,10.851
85.8652845,21.8555406,11.036
85.8667478,24.2162208,11.983
85.8678522,19.9885163,11.259
85.8688571,65.3611528,9.999
85.8694426,19.0477928,11.175
85.8765117,21.8401039,11.251
85.8766092,25.2901096,8.281
85.8772740,19.2541331,10.461
85.8810080,19.1617454,10.496
85.8840490,25.0050029,12.322
85.8852089,21.2071510,11.403
85.8870478,25.2379761,11.094
85.8882102,19.5405998,8.756
85.8903401,21.9784992,12.051
85.8904132,77.7110127,9.278
85.8921670,24.3660306,11.480
85.8938990,23.6892379,11.191
85.8944580,24.9237022,9.758
85.8945852,66.5446322,9.938
85.8956462,25.0104498,11.428
85.8964163,21.7592750,12.090
85.8968882,21.8740026,8.615
85.8968946,20.6946861,9.754
85.8982621,21.0416176,10.452
85.8991463,23.8418234,10.615
85.9046959,24.0439413,10.388
85.9060557,20.5058825,8.938
85.9062534,70.2540089,10.418
85.9077240,20.4303329,9.650
85.9087397,21.1025322,11.593
85.9095597,21.2841355,11.086
85.9096898,21.3908198,11.811
85.9127409,25.4395372,6.816
85.9160812,22.9887746,9.667
85.9189256,20.9358258,11.250
85.9237066,20.3073601,10.782
85.9244283,23.5030830,11.453
85.9253096,23.7275085,11.398
85.9260498,19.2758786,11.534
85.9267091,25.0692845,10.655
85.9267781,24.3159396,11.777
85.9280800,71.6848696,8.894
85.9280896,22.3332714,10.087
85.9304291,25.0691422,9.163
85.9305737,18.6830020,11.239
85.9312258,75.4616557,10.478
85.9323461,21.2838886,12.436
85.9361506,22.1501948,11.918
85.9364005,19.0687319,9.276
85.9376753,23.1206160,9.808
85.9378229,22.5554813,9.820
85.9378375,18.7089826,10.446
85.9410415,62.5899932,10.192
85.9417472,19.9915989,11.630
85.9439862,20.2732034,11.289
85.9441278,22.6659745,10.679
85.9477527,19.5265730,11.912
85.9478898,21.4824140,11.529
85.9519221,20.6871622,10.472
85.9533554,25.1150554,10.842
85.9550265,22.3779750,11.598
85.9563154,18.6477242,9.082
85.9583995,64.7426844,8.608
85.9595202,24.3938602,11.932
85.9627784,65.0799132,9.350
85.9648927,19.2141888,10.808
85.9705283,19.3355372,10.465
85.9718348,21.9519422,8.708
85.9729018,19.9396051,11.492
85.9741639,25.1005734,11.456
85.9759923,22.0161590,11.660
85.9764063,20.1450084,11.651
85.9770554,66.4918310,9.541
85.9777256,22.7115098,11.358
85.9777968,19.6487617,11.247
85.9823898,23.9395732,11.383
85.9825056,21.6985411,11.580
85.9865557,66.6261203,6.941
85.9867423,69.2084401,10.801
85.9870544,20.2878715,11.793
85.9878479,62.8070405,10.819
85.9880251,23.5596129,10.979
85.9917124,21.2158681,11.292
85.9948831,25.1931989,9.097
85.9967269,62.3577027,8.194
85.9976698,62.5065584,9.188
85.9977878,62.8038812,9.995
85.9988002,22.1058535,11.753
85.9988430,20.3008423,11.034
86.0010587,67.1918303,10.277
86.0016155,21.8076500,10.061
86.0041540,24.6897331,10.131
86.0082747,21.6022207,11.453
86.0089805,21.7125431,11.665
86.0096302,22.8086945,11.636
86.0119296,70.4330519,9.469
86.0129972,25.4530021,11.526
86.0169698,22.1173280,11.472
86.0224841,20.1507686,11.708
86.0267336,24.6510248,9.325
86.0298268,19.2668594,10.998
86.0309536,75.7036162,10.510
86.0317372,21.8219729,11.353
86.0322931,25.3737814,9.271
86.0347007,20.8498620,9.339
86.0354941,19.8619951,9.698
86.0381461,21.3028079,11.273
86.0389461,22.8571338,10.629
86.0474296,21.7982885,11.861
86.0477164,69.8793627,10.234
86.0477194,72.6686262,10.537
86.0489340,21.9862066,9.885
86.0546104,25.4338667,10.777
86.0546386,19.6804713,11.133
86.0552323,18.9669038,11.278
86.0564738,24.1522194,10.020
86.0593906,23.0822414,9.312
86.0607287,18.6608366,10.997
86.0624041,18.6497608,11.405
86.0677896,22.4919587,11.515
86.0683466,21.3012468,11.628
86.0686474,25.1739120,12.282
86.0690045,18.8343109,7.659
86.0705090,23.0845991,11.468
86.0716549,22.6925898,11.401
86.0722107,21.1856696,10.277
86.0727279,24.9080441,10.462
86.0730797,22.6977845,11.706
86.0746468,25.2017510,9.881
86.0749784,24.0811898,10.010
86.0756965,24.3585187,11.276
86.0798094,23.6185739,11.123
86.0814210,23.2659605,11.727
86.0840231,19.4729532,11.350
86.0870525,23.2288810,10.456
86.0883263,23.5735637,11.929
86.0901241,20.5549901,9.939
86.0903187,20.2118867,11.615
86.0925422,18.5270122,8.469
86.0963061,63.3463147,9.679
86.1004889,21.3680875,9.217
86.1019786,64.7646084,10.342
86.1033913,22.9203272,10.419
86.1046252,21.4718092,11.498
86.1058400,24.0403757,9.793
86.1069183,66.9642648,9.595
86.1088978,68.4925057,8.048
86.1090650,72.2274964,10.142
86.1127568,18.5617460,11.263
86.1152536,68.8726128,8.112
86.1162473,18.5556204,10.347
86.1164208,68.9658346,9.359
86.1174255,25.4946924,11.332
86.1195046,21.7726093,11.631
86.1236311,24.5234095,11.640
86.1241723,25.1558399,11.298
86.1262748,19.4254426,12.025
86.1274143,25.3106451,11.645
86.1278600,18.5942220,10.683
86.1280180,22.7672016,11.750
86.1311390,19.6903384,11.221
86.1326247,62.2873188,10.803
86.1339361,24.1976429,11.844
86.1367134,24.4284265,11.525
86.1384039,21.0082688,11.108
86.1384138,24.6239909,11.314
86.1390896,23.1779366,9.459
86.1393192,24.9529936,10.862
86.1447445,22.9294478,11.411
86.1475846,23.7944625,11.272
86.1481722,25.2426135,11.413
86.1487258,19.1054480,10.827
86.1512774,19.5306485,10.993
86.1515886,23.1538602,11.251
86.1536093,22.5208362,10.748
86.1538316,24.3629104,11.592
86.1563989,19.6358572,9.246
86.1575880,24.9162465,7.950
86.1621662,23.0208207,8.428
86.1672145,25.3673314,11.950
86.1696635,20.0043043,10.296
86.1733701,18.7646888,10.890
86.1738910,20.7034245,9.194
86.1742753,20.7208107,10.226
86.1749521,67.2931711,8.297
86.1826607,19.7637740,11.146
86.1848507,64.0493545,10.244
86.1849971,24.6226962,10.532
86.1908172,21.9437276,9.118
86.1917154,21.5914810,11.563
86.1926874,20.6459066,10.691
86.1931639,24.1710681,11.234
86.1950988,20.5408707,8.146
86.2012833,23.9254038,11.150
86.2017659,23.1442289,9.246
86.2026316,63.4453502,10.204
86.2027403,20.5058744,11.386
86.2038988,24.6438135,11.373
86.2049459,23.7954886,10.468
86.2061535,20.6710552,11.448
86.2108401,19.7697543,11.460
86.2115038,21.7190886,10.241
86.2120008,21.0130595,10.490
86.2145312,24.2263390,11.451
86.2148751,69.0956694,9.864
86.2166880,19.4443960,10.580
86.2171252,25.2951096,10.820
86.2179839,19.0986685,11.324
86.2185271,20.6803378,11.239
86.2219780,18.7378624,8.691
86.2226541,19.0055492,11.817
86.2235103,19.8951414,10.423
86.2251337,23.4097042,10.407
86.2255260,22.4914781,11.303
86.2259992,22.0346052,10.330
86.2264015,67.5735239,10.820
86.2286322,21.2834882,11.962
86.2292606,19.0030484,11.529
86.2296403,25.2112476,11.176
86.2310643,67.9790695,7.983
86.2327077,24.7317699,11.463
86.2335255,25.1811008,11.352
86.2343246,21.4606850,8.607
86.2350925,21.8092731,10.109
86.2351605,22.1598124,11.176
86.2375899,21.0499867,11.380
86.2391868,74.3956132,10.881
86.2408717,22.9102672,8.551
86.2427369,24.1260514,11.540
86.2442527,20.9102038,10.968
86.2478057,18.7721314,10.269
86.2511701,23.5175755,10.509
86.2524431,70.0106543,9.226
86.2594143,22.2365461,11.140
86.2606620,22.1698149,10.652
86.2607344,20.9608303,10.892
86.2618312,22.3274622,10.614
86.2621218,22.0103363,11.903
86.2641831,71.8399139,9.192
86.2650436,21.4778253,9.554
86.2658158,20.9055811,10.833
86.2679660,21.8507650,12.123
86.2702792,21.0244703,11.497
86.2748973,24.5133488,9.780
86.2778250,23.8362918,11.288
86.2784448,73.2830624,8.974
86.2787622,63.0007853,10.416
86.2804862,24.1680970,11.559
86.2824588,22.2066081,9.639
86.2829338,66.4763494,10.616
86.2875794,18.9274410,10.246
86.2889063,21.7899844,9.885
86.2889999,24.9742937,11.592
86.2896546,21.3064650,10.043
86.2898165,66.7519914,10.954
86.2916983,20.5683973,10.658
86.2944920,24.6841558,8.279
86.2948348,21.3643425,10.385
86.2959927,22.6659384,11.819
86.2980032,18.7043656,6.825
86.2982298,76.9671820,8.400
86.2994071,20.7424281,11.563
86.3005981,20.7288212,10.537
86.3008721,64.5725021,10.846
86.3012337,22.1689725,10.607
86.3012660,18.8669817,9.715
86.3071910,24.4201422,8.746
86.3075016,21.2817577,10.351
86.3084528,25.2070642,10.859
86.3100585,20.3541567,11.640
86.3128812,19.0748376,11.700
86.3136915,69.2508589,10.047
86.3158917,24.5021364,11.340
86.3184308,21.7479488,11.682
86.3246719,24.4917615,11.164
86.3257417,24.1368232,11.636
86.3270007,20.9925873,10.220
86.3307078,64.2982736,10.084
86.3308862,22.1326515,12.223
86.3322028,24.7678922,11.203
86.3332021,20.9392059,11.374
86.3335052,62.0547318,10.433
86.3342001,21.4845919,9.067
86.3354249,69.2514635,10.957
86.3383989,21.9691298,10.225
86.3388097,23.3932735,9.193
86.3407202,22.3896256,11.074
86.3413946,19.9159137,11.814
86.3427927,19.9719782,11.424
86.3431320,22.4694205,11.941
86.3470019,18.7271465,9.566
86.3478279,76.3826296,8.750
86.3491169,68.3872498,10.533
86.3496559,68.9960887,9.620
86.3496870,23.5002951,10.152
86.3513877,19.4266723,11.543
86.3515074,24.5275328,10.906
86.3516167,21.9528385,10.697
86.3516756,23.9108998,9.588
86.3550951,24.7027061,11.766
86.3576683,24.0792442,10.092
86.3601722,22.8788920,11.069
86.3608833,21.2725358,11.162
86.3631169,24.8035172,11.037
86.3678978,22.4430098,12.073
86.3696160,75.7547542,10.791
86.3712393,24.4958118,9.825
86.3729952,18.8230146,10.542
86.3757949,21.2423611,11.165
86.3764470,22.8103458,9.992
86.3767596,22.2018019,11.501
86.3771177,22.8639041,11.412
86.3772115,24.7961408,9.471
86.3775538,67.7949410,10.852
86.3782980,23.3075793,10.943
86.3789408,21.2539009,10.281
86.3798594,19.3964814,9.746
86.3814448,71.4127213,8.834
86.3815193,20.3988333,11.676
86.3833170,62.8812377,10.454
86.3836035,72.9910206,10.359
86.3839623,25.1037515,9.231
86.3843074,68.8613754,8.354
86.3852163,21.7352206,12.124
86.3861115,18.9514008,9.928
86.3871330,22.1638985,12.459
86.3873459,23.9927462,10.375
